instance,method,status,feasible,optimal,objective,best_bound,gap,time_sec
"MVPRP1_15_6_2","lbbd_no_init","LBBD_GlobalTimeLimit(iter=3,feasCuts=0,optCuts=2,lpDualCuts=6,incPruneCuts=0,targetPruneCuts=0)",true,false,67360.852619,61883.916539,0.081307,7444.883910
"MVPRP1_15_6_3","lbbd_no_init","LBBD_GlobalTimeLimit(iter=7,feasCuts=0,optCuts=6,lpDualCuts=18,incPruneCuts=0,targetPruneCuts=0)",true,false,69497.628815,65064.716300,0.063785,7403.742544
